Index,Sentiment
1594,HATE
1595,ROMANTIC
1596,HATE
1597,ROMANTIC
1598,ROMANTIC
1599,ROMANTIC
1600,ROMANTIC
1601,ROMANTIC
1602,HATE
1603,ROMANTIC
1604,HATE
1605,ROMANTIC
1606,ROMANTIC
1607,HATE
1608,ROMANTIC
1609,ROMANTIC
1610,ROMANTIC
1611,HATE
1612,ROMANTIC
1613,ROMANTIC
1614,HATE
1615,HATE
1616,ROMANTIC
1617,ROMANTIC
1618,ROMANTIC
1619,ROMANTIC
1620,ROMANTIC
1621,ROMANTIC
1622,ROMANTIC
1623,ROMANTIC
1624,ROMANTIC
1625,HATE
1626,ROMANTIC
1627,ROMANTIC
1628,ROMANTIC
1629,ROMANTIC
1630,HATE
1631,ROMANTIC
1632,ROMANTIC
1633,HATE
1634,ROMANTIC
1635,HATE
1636,HATE
1637,ROMANTIC
1638,HATE
1639,ROMANTIC
1640,ROMANTIC
1641,HATE
1642,HATE
1643,ROMANTIC
1644,ROMANTIC
1645,ROMANTIC
1646,ROMANTIC
1647,ROMANTIC
1648,HATE
1649,HATE
1650,HATE
1651,ROMANTIC
1652,HATE
1653,ROMANTIC
1654,HATE
1655,ROMANTIC
1656,HATE
1657,HATE
1658,HATE
1659,ROMANTIC
1660,ROMANTIC
1661,ROMANTIC
1662,HATE
1663,HATE
1664,HATE
1665,ROMANTIC
1666,ROMANTIC
1667,ROMANTIC
1668,HATE
1669,HATE
1670,ROMANTIC
1671,HATE
1672,ROMANTIC
1673,ROMANTIC
1674,ROMANTIC
1675,ROMANTIC
1676,ROMANTIC
1677,HATE
1678,HATE
1679,ROMANTIC
1680,ROMANTIC
1681,ROMANTIC
1682,ROMANTIC
1683,HATE
1684,ROMANTIC
1685,ROMANTIC
1686,ROMANTIC
1687,HATE
1688,ROMANTIC
1689,ROMANTIC
1690,ROMANTIC
1691,ROMANTIC
1692,HATE
1693,HATE
1694,ROMANTIC
1695,ROMANTIC
1696,ROMANTIC
1697,HATE
1698,ROMANTIC
1699,ROMANTIC
1700,ROMANTIC
1701,ROMANTIC
1702,ROMANTIC
1703,HATE
1704,ROMANTIC
1705,ROMANTIC
1706,ROMANTIC
1707,HATE
1708,HATE
1709,HATE
1710,HATE
1711,ROMANTIC
1712,ROMANTIC
1713,ROMANTIC
1714,HATE
1715,ROMANTIC
1716,ROMANTIC
1717,HATE
1718,HATE
1719,HATE
1720,ROMANTIC
1721,HATE
1722,ROMANTIC
1723,HATE
1724,HATE
1725,ROMANTIC
1726,ROMANTIC
1727,ROMANTIC
1728,ROMANTIC
1729,ROMANTIC
1730,ROMANTIC
1731,HATE
1732,ROMANTIC
1733,ROMANTIC
1734,HATE
1735,HATE
1736,HATE
1737,ROMANTIC
1738,ROMANTIC
1739,HATE
1740,HATE
1741,HATE
1742,HATE
1743,HATE
1744,ROMANTIC
1745,ROMANTIC
1746,ROMANTIC
1747,ROMANTIC
1748,ROMANTIC
1749,ROMANTIC
1750,HATE
1751,ROMANTIC
1752,HATE
1753,HATE
1754,HATE
1755,ROMANTIC
1756,ROMANTIC
1757,HATE
1758,HATE
1759,ROMANTIC
1760,HATE
1761,ROMANTIC
1762,HATE
1763,ROMANTIC
1764,ROMANTIC
1765,ROMANTIC
1766,ROMANTIC
1767,HATE
1768,HATE
1769,HATE
1770,ROMANTIC
1771,HATE
1772,HATE
1773,ROMANTIC
1774,HATE
1775,HATE
1776,ROMANTIC
1777,HATE
1778,ROMANTIC
1779,ROMANTIC
1780,ROMANTIC
1781,ROMANTIC
1782,ROMANTIC
1783,ROMANTIC
1784,ROMANTIC
1785,HATE
1786,ROMANTIC
1787,ROMANTIC
1788,HATE
1789,ROMANTIC
1790,ROMANTIC
1791,ROMANTIC
1792,ROMANTIC
1793,ROMANTIC
1794,ROMANTIC
1795,ROMANTIC
1796,ROMANTIC
1797,HATE
1798,HATE
1799,ROMANTIC
1800,ROMANTIC
1801,HATE
1802,HATE
1803,ROMANTIC
1804,HATE
1805,ROMANTIC
1806,ROMANTIC
1807,ROMANTIC
1808,HATE
1809,ROMANTIC
1810,ROMANTIC
1811,ROMANTIC
1812,ROMANTIC
1813,ROMANTIC
1814,ROMANTIC
1815,ROMANTIC
1816,ROMANTIC
1817,HATE
1818,ROMANTIC
1819,ROMANTIC
1820,HATE
1821,HATE
1822,ROMANTIC
1823,ROMANTIC
1824,ROMANTIC
1825,ROMANTIC
1826,ROMANTIC
1827,HATE
1828,ROMANTIC
1829,ROMANTIC
1830,ROMANTIC
1831,HATE
1832,ROMANTIC
1833,ROMANTIC
1834,ROMANTIC
1835,ROMANTIC
1836,HATE
1837,ROMANTIC
1838,ROMANTIC
1839,ROMANTIC
1840,ROMANTIC
1841,ROMANTIC
1842,ROMANTIC
1843,HATE
1844,ROMANTIC
1845,HATE
1846,HATE
1847,ROMANTIC
1848,ROMANTIC
1849,HATE
1850,HATE
1851,HATE
1852,ROMANTIC
1853,ROMANTIC
1854,ROMANTIC
1855,ROMANTIC
1856,HATE
1857,HATE
1858,ROMANTIC
1859,ROMANTIC
1860,ROMANTIC
1861,ROMANTIC
1862,HATE
1863,ROMANTIC
1864,ROMANTIC
1865,HATE
1866,HATE
1867,HATE
1868,ROMANTIC
1869,ROMANTIC
1870,HATE
1871,ROMANTIC
1872,HATE
1873,ROMANTIC
1874,ROMANTIC
1875,ROMANTIC
1876,HATE
1877,ROMANTIC
1878,HATE
1879,ROMANTIC
1880,HATE
1881,ROMANTIC
1882,HATE
1883,ROMANTIC
1884,HATE
1885,ROMANTIC
1886,ROMANTIC
1887,HATE
1888,HATE
1889,ROMANTIC
1890,ROMANTIC
1891,ROMANTIC
1892,HATE
1893,HATE
1894,ROMANTIC
1895,HATE
1896,HATE
1897,HATE
1898,ROMANTIC
1899,ROMANTIC
1900,HATE
1901,HATE
1902,HATE
1903,HATE
1904,ROMANTIC
1905,ROMANTIC
1906,HATE
1907,ROMANTIC
1908,ROMANTIC
1909,HATE
1910,ROMANTIC
1911,HATE
1912,ROMANTIC
1913,HATE
1914,HATE
1915,HATE
1916,HATE
1917,ROMANTIC
1918,ROMANTIC
1919,ROMANTIC
1920,ROMANTIC
1921,ROMANTIC
1922,HATE
1923,ROMANTIC
1924,ROMANTIC
1925,ROMANTIC
1926,ROMANTIC
1927,ROMANTIC
1928,ROMANTIC
1929,HATE
1930,HATE
1931,ROMANTIC
1932,ROMANTIC
1933,ROMANTIC
1934,ROMANTIC
1935,ROMANTIC
1936,HATE
1937,ROMANTIC
1938,ROMANTIC
1939,HATE
1940,ROMANTIC
1941,ROMANTIC
1942,ROMANTIC
1943,HATE
1944,ROMANTIC
1945,HATE
1946,HATE
1947,ROMANTIC
1948,ROMANTIC
1949,ROMANTIC
1950,HATE
1951,HATE
1952,HATE
1953,ROMANTIC
1954,HATE
1955,HATE
1956,ROMANTIC
1957,ROMANTIC
1958,ROMANTIC
1959,HATE
1960,ROMANTIC
1961,ROMANTIC
1962,ROMANTIC
1963,HATE
1964,ROMANTIC
1965,HATE
1966,HATE
1967,ROMANTIC
1968,ROMANTIC
1969,ROMANTIC
1970,HATE
1971,ROMANTIC
1972,HATE
1973,HATE
1974,ROMANTIC
1975,ROMANTIC
1976,ROMANTIC
1977,HATE
1978,ROMANTIC
1979,ROMANTIC
1980,ROMANTIC
1981,ROMANTIC
1982,HATE
1983,ROMANTIC
1984,HATE
1985,ROMANTIC
1986,ROMANTIC
1987,ROMANTIC
1988,HATE
1989,ROMANTIC
1990,ROMANTIC
1991,ROMANTIC
1992,ROMANTIC
1993,HATE
1994,ROMANTIC
1995,ROMANTIC
1996,ROMANTIC
1997,ROMANTIC
1998,ROMANTIC
1999,ROMANTIC
2000,HATE
2001,ROMANTIC
2002,ROMANTIC
2003,ROMANTIC
2004,ROMANTIC
2005,HATE
2006,ROMANTIC
2007,HATE
2008,HATE
2009,HATE
2010,ROMANTIC
2011,HATE
2012,HATE
2013,ROMANTIC
2014,HATE
2015,ROMANTIC
2016,HATE
2017,ROMANTIC
2018,ROMANTIC
2019,HATE
2020,ROMANTIC
2021,ROMANTIC
2022,ROMANTIC
2023,HATE
2024,ROMANTIC
2025,ROMANTIC
2026,ROMANTIC
2027,ROMANTIC
2028,ROMANTIC
2029,ROMANTIC
2030,HATE
2031,ROMANTIC
2032,HATE
2033,HATE
2034,HATE
2035,ROMANTIC
2036,ROMANTIC
2037,ROMANTIC
2038,ROMANTIC
2039,ROMANTIC
2040,ROMANTIC
2041,ROMANTIC
2042,HATE
2043,ROMANTIC
2044,HATE
2045,HATE
2046,ROMANTIC
2047,ROMANTIC
2048,HATE
2049,ROMANTIC
2050,ROMANTIC
2051,ROMANTIC
2052,ROMANTIC
2053,ROMANTIC
2054,ROMANTIC
2055,HATE
2056,HATE
2057,HATE
2058,HATE
2059,HATE
2060,HATE
2061,HATE
2062,HATE
2063,ROMANTIC
2064,HATE
2065,HATE
2066,ROMANTIC
2067,HATE
2068,ROMANTIC
2069,ROMANTIC
2070,ROMANTIC
2071,ROMANTIC
2072,ROMANTIC
2073,ROMANTIC
2074,ROMANTIC
2075,HATE
2076,ROMANTIC
2077,ROMANTIC
2078,ROMANTIC
2079,ROMANTIC
2080,ROMANTIC
2081,ROMANTIC
2082,HATE
2083,HATE
2084,HATE
2085,HATE
2086,HATE
2087,ROMANTIC
2088,HATE
2089,ROMANTIC
2090,HATE
2091,ROMANTIC
2092,HATE
2093,ROMANTIC
2094,ROMANTIC
2095,ROMANTIC
2096,HATE
2097,ROMANTIC
2098,HATE
2099,HATE
2100,ROMANTIC
2101,ROMANTIC
2102,ROMANTIC
2103,ROMANTIC
2104,HATE
2105,ROMANTIC
2106,ROMANTIC
2107,ROMANTIC
2108,HATE
2109,HATE
2110,ROMANTIC
2111,HATE
2112,HATE
2113,ROMANTIC
2114,HATE
2115,HATE
2116,ROMANTIC
2117,ROMANTIC
2118,ROMANTIC
2119,ROMANTIC
2120,ROMANTIC
2121,ROMANTIC
2122,ROMANTIC
2123,ROMANTIC
2124,HATE
2125,HATE
2126,ROMANTIC
2127,ROMANTIC
2128,ROMANTIC
2129,ROMANTIC
2130,HATE
2131,ROMANTIC
2132,ROMANTIC
2133,ROMANTIC
2134,HATE
2135,ROMANTIC
2136,ROMANTIC
2137,ROMANTIC
2138,ROMANTIC
2139,ROMANTIC
2140,ROMANTIC
2141,HATE
2142,HATE
2143,HATE
2144,HATE
2145,ROMANTIC
2146,ROMANTIC
2147,HATE
2148,HATE
2149,HATE
2150,HATE
2151,ROMANTIC
2152,HATE
2153,ROMANTIC
2154,HATE
2155,ROMANTIC
2156,HATE
2157,ROMANTIC
2158,HATE
2159,ROMANTIC
2160,ROMANTIC
2161,ROMANTIC
2162,ROMANTIC
2163,HATE
2164,ROMANTIC
2165,ROMANTIC
2166,ROMANTIC
2167,ROMANTIC
2168,ROMANTIC
2169,ROMANTIC
2170,ROMANTIC
2171,ROMANTIC
2172,HATE
2173,HATE
2174,ROMANTIC
2175,HATE
2176,HATE
2177,ROMANTIC
2178,HATE
2179,HATE
2180,ROMANTIC
2181,HATE
2182,ROMANTIC
2183,ROMANTIC
2184,HATE
2185,HATE
2186,HATE
2187,HATE
2188,ROMANTIC
2189,ROMANTIC
2190,ROMANTIC
2191,ROMANTIC
2192,HATE
2193,ROMANTIC
2194,HATE
2195,HATE
2196,HATE
2197,HATE
2198,HATE
2199,ROMANTIC
2200,ROMANTIC
2201,HATE
2202,HATE
2203,ROMANTIC
2204,ROMANTIC
2205,ROMANTIC
2206,HATE
2207,HATE
2208,ROMANTIC
2209,HATE
2210,ROMANTIC
2211,ROMANTIC
2212,ROMANTIC
2213,ROMANTIC
2214,ROMANTIC
2215,HATE
2216,ROMANTIC
2217,ROMANTIC
2218,HATE
2219,HATE
2220,ROMANTIC
2221,HATE
2222,ROMANTIC
2223,ROMANTIC
2224,ROMANTIC
2225,ROMANTIC
2226,ROMANTIC
2227,HATE
2228,ROMANTIC
2229,ROMANTIC
2230,HATE
2231,HATE
2232,HATE
2233,ROMANTIC
2234,ROMANTIC
2235,ROMANTIC
2236,ROMANTIC
2237,HATE
2238,ROMANTIC
2239,ROMANTIC
2240,ROMANTIC
2241,ROMANTIC
2242,ROMANTIC
2243,HATE
2244,ROMANTIC
2245,ROMANTIC
2246,ROMANTIC
2247,ROMANTIC
2248,ROMANTIC
2249,HATE
2250,ROMANTIC
2251,ROMANTIC
2252,ROMANTIC
2253,ROMANTIC
2254,ROMANTIC
2255,ROMANTIC
2256,HATE
2257,ROMANTIC
2258,ROMANTIC
2259,ROMANTIC
2260,ROMANTIC
2261,ROMANTIC
2262,HATE
2263,ROMANTIC
2264,ROMANTIC
2265,ROMANTIC
2266,ROMANTIC
2267,ROMANTIC
2268,ROMANTIC
2269,ROMANTIC
2270,HATE
2271,ROMANTIC
2272,HATE
2273,ROMANTIC
2274,ROMANTIC
2275,ROMANTIC
2276,ROMANTIC
2277,ROMANTIC
2278,HATE
2279,HATE
2280,HATE
2281,ROMANTIC
2282,ROMANTIC
2283,ROMANTIC
2284,HATE
2285,HATE
2286,HATE
2287,ROMANTIC
2288,HATE
2289,HATE
2290,ROMANTIC
2291,ROMANTIC
2292,ROMANTIC
2293,ROMANTIC
2294,ROMANTIC
2295,ROMANTIC
2296,HATE
2297,HATE
2298,ROMANTIC
2299,HATE
2300,ROMANTIC
2301,ROMANTIC
2302,ROMANTIC
2303,ROMANTIC
2304,ROMANTIC
2305,HATE
2306,ROMANTIC
2307,HATE
2308,HATE
2309,ROMANTIC
2310,ROMANTIC
2311,HATE
2312,ROMANTIC
2313,HATE
2314,ROMANTIC
2315,ROMANTIC
2316,HATE
2317,HATE
2318,HATE
2319,ROMANTIC
2320,ROMANTIC
2321,ROMANTIC
2322,HATE
2323,ROMANTIC
2324,ROMANTIC
2325,ROMANTIC
2326,ROMANTIC
2327,ROMANTIC
2328,ROMANTIC
2329,HATE
2330,HATE
2331,HATE
2332,HATE
2333,ROMANTIC
2334,HATE
2335,HATE
2336,ROMANTIC
2337,HATE
2338,ROMANTIC
2339,HATE
2340,HATE
2341,HATE
2342,ROMANTIC
2343,HATE
2344,HATE
2345,HATE
2346,HATE
2347,ROMANTIC
2348,ROMANTIC
2349,HATE
2350,HATE
2351,ROMANTIC
2352,HATE
2353,HATE
2354,HATE
2355,HATE
2356,ROMANTIC
2357,ROMANTIC
2358,ROMANTIC
2359,HATE
2360,HATE
2361,HATE
2362,HATE
2363,ROMANTIC
2364,HATE
2365,HATE
2366,HATE
2367,ROMANTIC
2368,HATE
2369,ROMANTIC
2370,HATE
2371,HATE
2372,ROMANTIC
2373,HATE
2374,ROMANTIC
2375,HATE
2376,HATE
2377,ROMANTIC
2378,HATE
2379,ROMANTIC
2380,ROMANTIC
2381,HATE
2382,ROMANTIC
2383,HATE
2384,ROMANTIC
2385,HATE
2386,ROMANTIC
2387,HATE
2388,HATE
2389,ROMANTIC
2390,ROMANTIC
2391,ROMANTIC
2392,ROMANTIC
2393,HATE
2394,ROMANTIC
2395,ROMANTIC
2396,ROMANTIC
2397,ROMANTIC
2398,HATE
2399,ROMANTIC
2400,HATE
2401,ROMANTIC
2402,HATE
2403,HATE
2404,HATE
2405,ROMANTIC
2406,ROMANTIC
2407,ROMANTIC
2408,ROMANTIC
2409,ROMANTIC
2410,ROMANTIC
2411,HATE
2412,ROMANTIC
2413,ROMANTIC
2414,ROMANTIC
2415,HATE
2416,ROMANTIC
2417,HATE
2418,ROMANTIC
2419,ROMANTIC
2420,ROMANTIC
2421,ROMANTIC
2422,HATE
2423,ROMANTIC
2424,ROMANTIC
2425,HATE
2426,ROMANTIC
2427,HATE
2428,HATE
2429,ROMANTIC
2430,HATE
2431,HATE
2432,HATE
2433,HATE
2434,ROMANTIC
2435,ROMANTIC
2436,ROMANTIC
2437,ROMANTIC
2438,ROMANTIC
2439,HATE
2440,ROMANTIC
2441,ROMANTIC
2442,ROMANTIC
2443,ROMANTIC
2444,HATE
2445,ROMANTIC
2446,HATE
2447,HATE
2448,ROMANTIC
2449,HATE
2450,HATE
2451,HATE
2452,HATE
2453,ROMANTIC
2454,HATE
2455,ROMANTIC
2456,HATE
2457,HATE
2458,HATE
2459,ROMANTIC
2460,ROMANTIC
2461,HATE
2462,ROMANTIC
2463,ROMANTIC
2464,ROMANTIC
2465,HATE
2466,ROMANTIC
2467,HATE
2468,ROMANTIC
2469,HATE
2470,ROMANTIC
2471,HATE
2472,ROMANTIC
2473,ROMANTIC
2474,ROMANTIC
2475,HATE
2476,ROMANTIC
2477,HATE
2478,ROMANTIC
2479,HATE
2480,HATE
2481,ROMANTIC
2482,ROMANTIC
2483,ROMANTIC
2484,ROMANTIC
2485,ROMANTIC
2486,ROMANTIC
2487,ROMANTIC
2488,ROMANTIC
2489,ROMANTIC
2490,ROMANTIC
2491,ROMANTIC
2492,ROMANTIC
2493,ROMANTIC
2494,ROMANTIC
2495,ROMANTIC
2496,ROMANTIC
2497,ROMANTIC
2498,HATE
2499,ROMANTIC
2500,HATE
2501,ROMANTIC
2502,ROMANTIC
2503,ROMANTIC
2504,ROMANTIC
2505,ROMANTIC
2506,ROMANTIC
2507,ROMANTIC
2508,HATE
2509,ROMANTIC
2510,ROMANTIC
2511,ROMANTIC
2512,ROMANTIC
2513,ROMANTIC
2514,ROMANTIC
2515,ROMANTIC
2516,ROMANTIC
2517,ROMANTIC
2518,ROMANTIC
2519,ROMANTIC
2520,ROMANTIC
2521,ROMANTIC
2522,ROMANTIC
2523,HATE
2524,HATE
2525,ROMANTIC
2526,ROMANTIC
2527,HATE
2528,ROMANTIC
2529,ROMANTIC
2530,ROMANTIC
2531,ROMANTIC
2532,ROMANTIC
2533,ROMANTIC
2534,ROMANTIC
2535,ROMANTIC
2536,ROMANTIC
2537,HATE
2538,HATE
2539,HATE
2540,HATE
2541,ROMANTIC
2542,ROMANTIC
2543,HATE
2544,HATE
2545,HATE
2546,ROMANTIC
2547,ROMANTIC
2548,ROMANTIC
2549,HATE
2550,ROMANTIC
2551,ROMANTIC
2552,ROMANTIC
2553,ROMANTIC
2554,ROMANTIC
2555,HATE
2556,HATE
2557,HATE
2558,HATE
2559,HATE
2560,HATE
2561,HATE
2562,HATE
2563,HATE
2564,HATE
2565,HATE
2566,HATE
2567,ROMANTIC
2568,ROMANTIC
2569,HATE
2570,HATE
2571,HATE
2572,ROMANTIC
2573,ROMANTIC
2574,HATE
2575,ROMANTIC
2576,ROMANTIC
2577,ROMANTIC
2578,HATE
2579,ROMANTIC
2580,HATE
2581,HATE
2582,ROMANTIC
2583,ROMANTIC
2584,ROMANTIC
2585,HATE
2586,HATE
2587,HATE
2588,ROMANTIC
2589,ROMANTIC
2590,ROMANTIC
2591,HATE
2592,ROMANTIC
2593,ROMANTIC
2594,ROMANTIC
2595,HATE
2596,ROMANTIC
2597,ROMANTIC
2598,ROMANTIC
2599,HATE
2600,HATE
2601,ROMANTIC
2602,HATE
2603,HATE
2604,ROMANTIC
2605,ROMANTIC
2606,HATE
2607,ROMANTIC
2608,ROMANTIC
2609,ROMANTIC
2610,ROMANTIC
2611,ROMANTIC
2612,HATE
2613,ROMANTIC
2614,HATE
2615,HATE
2616,ROMANTIC
2617,HATE
2618,ROMANTIC
2619,ROMANTIC
2620,HATE
2621,ROMANTIC
2622,HATE
2623,HATE
2624,ROMANTIC
2625,ROMANTIC
2626,ROMANTIC
2627,HATE
2628,ROMANTIC
2629,HATE
2630,ROMANTIC
2631,HATE
2632,HATE
2633,HATE
2634,HATE
2635,HATE
2636,ROMANTIC
2637,ROMANTIC
2638,ROMANTIC
2639,ROMANTIC
2640,HATE
2641,HATE
2642,ROMANTIC
2643,ROMANTIC
2644,ROMANTIC
2645,ROMANTIC
2646,ROMANTIC
2647,HATE
2648,HATE
2649,ROMANTIC
2650,HATE
2651,HATE
2652,HATE
2653,ROMANTIC
2654,ROMANTIC
2655,ROMANTIC
2656,ROMANTIC
2657,ROMANTIC
2658,HATE
2659,ROMANTIC
2660,ROMANTIC
2661,HATE
2662,HATE
2663,ROMANTIC
2664,ROMANTIC
2665,HATE
2666,HATE
2667,HATE
2668,ROMANTIC
2669,ROMANTIC
2670,ROMANTIC
2671,HATE
2672,ROMANTIC
2673,ROMANTIC
2674,ROMANTIC
2675,ROMANTIC
2676,ROMANTIC
2677,ROMANTIC
2678,HATE
2679,HATE
2680,HATE
2681,HATE
2682,HATE
2683,HATE
2684,ROMANTIC
2685,HATE
2686,ROMANTIC
2687,ROMANTIC
2688,ROMANTIC
2689,HATE
2690,HATE
2691,ROMANTIC
2692,ROMANTIC
2693,ROMANTIC
2694,ROMANTIC
2695,ROMANTIC
2696,ROMANTIC
2697,HATE
2698,ROMANTIC
2699,HATE
2700,HATE
2701,HATE
2702,ROMANTIC
2703,ROMANTIC
2704,HATE
2705,ROMANTIC
2706,ROMANTIC
2707,ROMANTIC
2708,ROMANTIC
2709,ROMANTIC
2710,HATE
2711,HATE
2712,HATE
2713,HATE
2714,ROMANTIC
2715,HATE
2716,ROMANTIC
2717,ROMANTIC
2718,ROMANTIC
2719,ROMANTIC
2720,HATE
2721,ROMANTIC
2722,HATE
2723,ROMANTIC
2724,HATE
2725,ROMANTIC
2726,HATE
2727,ROMANTIC
2728,ROMANTIC
2729,ROMANTIC
2730,ROMANTIC
2731,HATE
2732,ROMANTIC
2733,ROMANTIC
2734,ROMANTIC
2735,HATE
2736,HATE
2737,HATE
2738,HATE
2739,HATE
2740,ROMANTIC
2741,ROMANTIC
2742,ROMANTIC
2743,ROMANTIC
2744,HATE
2745,HATE
2746,ROMANTIC
2747,ROMANTIC
2748,ROMANTIC
2749,ROMANTIC
2750,HATE
2751,ROMANTIC
2752,HATE
2753,ROMANTIC
2754,HATE
2755,HATE
2756,HATE
2757,HATE
2758,ROMANTIC
2759,HATE
2760,HATE
2761,ROMANTIC
2762,HATE
2763,ROMANTIC
2764,ROMANTIC
2765,HATE
2766,HATE
2767,ROMANTIC
2768,HATE
2769,HATE
2770,ROMANTIC
2771,ROMANTIC
2772,ROMANTIC
2773,ROMANTIC
2774,ROMANTIC
2775,ROMANTIC
2776,ROMANTIC
2777,HATE
2778,ROMANTIC
2779,HATE
2780,ROMANTIC
2781,ROMANTIC
2782,ROMANTIC
2783,ROMANTIC
2784,HATE
2785,ROMANTIC
2786,ROMANTIC
2787,ROMANTIC
2788,ROMANTIC
2789,ROMANTIC
2790,HATE
2791,ROMANTIC
2792,HATE
2793,ROMANTIC
2794,ROMANTIC
2795,HATE
2796,ROMANTIC
2797,HATE
2798,ROMANTIC
2799,HATE
2800,ROMANTIC
2801,HATE
2802,ROMANTIC
2803,HATE
2804,HATE
2805,ROMANTIC
2806,ROMANTIC
2807,HATE
2808,ROMANTIC
2809,ROMANTIC
2810,HATE
2811,ROMANTIC
2812,ROMANTIC
2813,ROMANTIC
2814,ROMANTIC
2815,ROMANTIC
2816,ROMANTIC
2817,HATE
2818,ROMANTIC
2819,ROMANTIC
2820,ROMANTIC
2821,HATE
2822,ROMANTIC
2823,HATE
2824,ROMANTIC
2825,ROMANTIC
2826,HATE
2827,HATE
2828,ROMANTIC
2829,ROMANTIC
2830,ROMANTIC
2831,HATE
2832,ROMANTIC
2833,ROMANTIC
2834,ROMANTIC
2835,HATE
2836,ROMANTIC
2837,ROMANTIC
2838,ROMANTIC
2839,HATE
2840,HATE
2841,HATE
2842,ROMANTIC
2843,ROMANTIC
2844,HATE
2845,ROMANTIC
2846,HATE
2847,HATE
2848,ROMANTIC
2849,ROMANTIC
2850,ROMANTIC
2851,ROMANTIC
2852,ROMANTIC
2853,ROMANTIC
2854,ROMANTIC
2855,ROMANTIC
2856,ROMANTIC
2857,ROMANTIC
2858,ROMANTIC
2859,ROMANTIC
2860,ROMANTIC
2861,HATE
2862,HATE
2863,HATE
2864,ROMANTIC
2865,ROMANTIC
2866,ROMANTIC
2867,HATE
2868,ROMANTIC
2869,ROMANTIC
2870,HATE
2871,ROMANTIC
2872,HATE
2873,ROMANTIC
2874,ROMANTIC
2875,ROMANTIC
2876,ROMANTIC
2877,ROMANTIC
2878,HATE
2879,HATE
2880,HATE
2881,ROMANTIC
2882,ROMANTIC
2883,HATE
2884,ROMANTIC
2885,HATE
2886,HATE
2887,ROMANTIC
2888,HATE
2889,ROMANTIC
2890,ROMANTIC
2891,ROMANTIC
2892,ROMANTIC
2893,ROMANTIC
2894,HATE
2895,ROMANTIC
2896,ROMANTIC
2897,ROMANTIC
2898,ROMANTIC
2899,ROMANTIC
2900,ROMANTIC
2901,ROMANTIC
2902,ROMANTIC
2903,ROMANTIC
2904,HATE
2905,HATE
2906,HATE
2907,HATE
2908,HATE
2909,ROMANTIC
2910,HATE
2911,ROMANTIC
2912,HATE
2913,HATE
2914,HATE
2915,HATE
2916,HATE
2917,HATE
2918,ROMANTIC
2919,HATE
2920,HATE
2921,ROMANTIC
2922,ROMANTIC
2923,ROMANTIC
2924,HATE
2925,HATE
2926,ROMANTIC
2927,ROMANTIC
2928,HATE
2929,HATE
2930,ROMANTIC
2931,ROMANTIC
2932,ROMANTIC
2933,ROMANTIC
2934,ROMANTIC
2935,HATE
2936,ROMANTIC
2937,ROMANTIC
2938,HATE
2939,ROMANTIC
2940,HATE
2941,ROMANTIC
2942,ROMANTIC
2943,HATE
2944,ROMANTIC
2945,ROMANTIC
2946,ROMANTIC
2947,HATE
2948,HATE
2949,ROMANTIC
2950,ROMANTIC
2951,HATE
2952,HATE
2953,ROMANTIC
2954,ROMANTIC
2955,HATE
2956,ROMANTIC
2957,HATE
2958,HATE
2959,ROMANTIC
2960,ROMANTIC
2961,HATE
2962,HATE
2963,HATE
2964,HATE
2965,ROMANTIC
2966,ROMANTIC
2967,HATE
2968,ROMANTIC
2969,HATE
2970,ROMANTIC
2971,HATE
2972,HATE
2973,ROMANTIC
2974,ROMANTIC
2975,HATE
2976,ROMANTIC
2977,ROMANTIC
2978,ROMANTIC
2979,ROMANTIC
2980,ROMANTIC
2981,HATE
2982,HATE
2983,HATE
2984,ROMANTIC
2985,ROMANTIC
2986,HATE
2987,HATE
2988,HATE
2989,ROMANTIC
2990,ROMANTIC
2991,ROMANTIC
2992,HATE
2993,HATE
2994,HATE
2995,HATE
2996,HATE
2997,HATE
2998,ROMANTIC
2999,ROMANTIC
3000,HATE
3001,ROMANTIC
3002,HATE
3003,ROMANTIC
3004,ROMANTIC
3005,ROMANTIC
3006,ROMANTIC
3007,HATE
3008,ROMANTIC
3009,HATE
3010,HATE
3011,HATE
3012,ROMANTIC
3013,ROMANTIC
3014,ROMANTIC
3015,ROMANTIC
3016,ROMANTIC
3017,ROMANTIC
3018,ROMANTIC
3019,HATE
3020,HATE
3021,ROMANTIC
3022,ROMANTIC
3023,ROMANTIC
3024,HATE
3025,HATE
3026,ROMANTIC
3027,ROMANTIC
3028,ROMANTIC
3029,HATE
3030,HATE
3031,ROMANTIC
3032,HATE
3033,HATE
3034,ROMANTIC
3035,ROMANTIC
3036,ROMANTIC
3037,HATE
3038,ROMANTIC
3039,ROMANTIC
3040,HATE
3041,HATE
3042,HATE
3043,HATE
3044,ROMANTIC
3045,HATE
3046,HATE
3047,ROMANTIC
3048,HATE
3049,HATE
3050,ROMANTIC
3051,ROMANTIC
3052,ROMANTIC
3053,ROMANTIC
3054,HATE
3055,ROMANTIC
3056,ROMANTIC
3057,HATE
3058,HATE
3059,HATE
3060,ROMANTIC
3061,ROMANTIC
3062,ROMANTIC
3063,ROMANTIC
3064,ROMANTIC
3065,HATE
3066,ROMANTIC
3067,ROMANTIC
3068,ROMANTIC
3069,ROMANTIC
3070,ROMANTIC
3071,HATE
3072,ROMANTIC
3073,HATE
3074,ROMANTIC
3075,ROMANTIC
3076,ROMANTIC
3077,ROMANTIC
